airline_name,date,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,recommended
tam-airlines,2011-06-19,Economy,9.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
swiss-international-air-lines,2013-05-26,Economy,7.0,3.0,3.0,4.0,0.0,4.0,1
swiss-international-air-lines,2013-05-26,Economy,7.0,4.0,5.0,4.0,4.0,4.0,1
tap-portugal,2014-05-08,Economy,3.0,3.0,4.0,3.0,2.0,3.0,0
tap-portugal,2014-05-06,Business Class,8.0,4.0,5.0,4.0,0.0,4.0,1
tarom-romanian-airlines,2014-06-25,Economy,10.0,4.0,4.0,5.0,4.0,5.0,1
tarom-romanian-airlines,2014-04-29,Economy,8.0,4.0,5.0,4.0,2.0,4.0,1
tarom-romanian-airlines,2014-03-22,Economy,8.0,2.0,4.0,4.0,0.0,4.0,1
tam-airlines,2011-06-05,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-06-01,Economy,4.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-05-21,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-08-01,Economy,9.0,5.0,5.0,5.0,3.0,5.0,1
swiss-international-air-lines,2013-05-19,First Class,8.0,4.0,3.0,3.0,2.0,3.0,1
swiss-international-air-lines,2013-05-16,Economy,6.0,4.0,4.0,4.0,5.0,4.0,1
tap-portugal,2014-04-27,Business Class,2.0,2.0,1.0,2.0,1.0,1.0,0
tap-portugal,2014-04-25,Business Class,3.0,1.0,1.0,3.0,0.0,1.0,0
tap-portugal,2014-04-10,Economy,9.0,4.0,0.0,3.0,3.0,4.0,1
tarom-romanian-airlines,2014-03-06,Economy,10.0,5.0,5.0,5.0,0.0,5.0,1
tarom-romanian-airlines,2014-02-04,Economy,7.0,4.0,3.0,4.0,1.0,5.0,1
tam-airlines,2011-05-17,Economy,7.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-05-15,Economy,5.456043956043956,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-05-09,Economy,10.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-07-30,Economy,9.0,4.0,4.0,5.0,4.0,4.0,1
thai-airways,2015-07-17,Economy,8.0,4.0,5.0,4.0,3.0,3.0,1
swiss-international-air-lines,2013-05-07,First Class,10.0,5.0,5.0,5.0,4.0,5.0,1
swiss-international-air-lines,2013-05-06,Economy,10.0,4.0,5.0,5.0,5.0,4.0,1
tap-portugal,2014-04-09,Business Class,6.0,3.0,4.0,2.0,3.0,4.0,1
tap-portugal,2014-03-31,Economy,9.0,5.0,4.0,4.0,4.0,5.0,1
tarom-romanian-airlines,2014-01-16,Economy,8.0,4.0,3.0,4.0,2.0,5.0,1
tarom-romanian-airlines,2013-11-18,Economy,9.0,4.0,3.0,2.0,1.0,4.0,1
tam-airlines,2011-05-01,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-04-21,Economy,10.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-04-09,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-07-12,Economy,8.0,5.0,4.0,5.0,5.0,5.0,1
thai-airways,2015-07-09,Economy,6.0,4.0,2.0,4.0,3.0,4.0,1
swiss-international-air-lines,2013-05-01,Economy,7.0,3.0,4.0,4.0,1.0,4.0,1
swiss-international-air-lines,2013-04-28,Economy,9.0,5.0,4.0,5.0,0.0,5.0,1
tap-portugal,2014-03-30,Economy,9.0,4.0,4.0,4.0,0.0,4.0,1
tap-portugal,2014-03-27,Economy,8.0,5.0,4.0,4.0,4.0,5.0,1
tarom-romanian-airlines,2013-08-21,Economy,3.0,1.0,1.0,3.0,1.0,2.0,0
tarom-romanian-airlines,2013-08-05,Economy,10.0,5.0,5.0,5.0,3.0,4.0,1
tam-airlines,2011-04-07,Economy,4.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-04-03,Economy,1.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-03-27,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-07-07,Economy,5.0,3.0,5.0,5.0,5.0,1.0,1
thai-airways,2015-07-03,Economy,2.0,4.0,1.0,1.0,1.0,2.0,0
swiss-international-air-lines,2013-04-28,Economy,6.0,3.0,3.0,2.0,2.0,4.0,1
swiss-international-air-lines,2013-04-25,Business Class,3.0,3.0,2.0,1.0,2.0,3.0,0
tap-portugal,2014-03-26,Economy,4.0,2.0,3.0,3.0,1.0,2.0,0
tap-portugal,2014-03-21,Business Class,1.0,2.0,2.0,1.0,1.0,1.0,0
tap-portugal,2014-03-17,Business Class,5.0,2.0,2.0,4.0,1.0,3.0,0
tarom-romanian-airlines,2013-08-01,Economy,9.0,4.0,5.0,4.0,3.0,4.0,1
tarom-romanian-airlines,2013-07-17,Economy,10.0,5.0,5.0,5.0,3.0,5.0,1
tam-airlines,2011-03-27,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-03-27,Business Class,5.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-03-27,Economy,6.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-06-28,Business Class,6.0,3.0,2.0,3.0,4.0,4.0,1
thai-airways,2015-06-27,Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-04-25,Economy,9.0,4.0,5.0,4.0,0.0,5.0,1
swiss-international-air-lines,2013-04-24,Economy,2.0,3.0,1.0,1.0,1.0,1.0,0
tap-portugal,2014-03-14,Business Class,4.0,2.0,4.0,4.0,1.0,2.0,0
tap-portugal,2014-03-11,Economy,9.0,4.0,5.0,4.0,3.0,5.0,1
tarom-romanian-airlines,2013-05-28,Economy,10.0,4.0,5.0,4.0,3.0,5.0,1
tarom-romanian-airlines,2013-05-19,Economy,10.0,5.0,5.0,5.0,4.0,5.0,1
tarom-romanian-airlines,2013-04-04,Economy,7.0,4.0,4.0,4.0,2.0,4.0,1
tam-airlines,2011-03-25,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-03-15,Economy,4.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-03-07,First Class,7.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-06-27,Business Class,7.0,4.0,3.0,3.0,4.0,3.0,1
thai-airways,2015-06-26,Economy,8.0,4.0,4.0,4.0,4.0,4.0,1
swiss-international-air-lines,2013-04-18,Economy,9.0,4.0,4.0,4.0,5.0,4.0,1
swiss-international-air-lines,2013-04-16,First Class,5.0,2.0,3.0,4.0,4.0,3.0,0
tap-portugal,2014-03-10,Economy,10.0,5.0,5.0,5.0,4.0,5.0,1
tap-portugal,2014-03-10,Economy,7.0,4.0,5.0,4.0,1.0,4.0,1
tarom-romanian-airlines,2013-03-12,Economy,9.0,4.0,5.0,5.0,3.0,4.0,1
tarom-romanian-airlines,2012-11-15,Economy,8.0,4.0,5.0,4.0,0.0,4.0,1
tarom-romanian-airlines,2012-11-06,Economy,5.0,4.0,3.0,2.0,1.0,3.0,1
tam-airlines,2011-03-06,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-02-27,Economy,7.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-02-26,Economy,5.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
thai-airways,2015-06-25,Business Class,1.0,1.0,2.0,2.0,1.0,1.0,0
thai-airways,2015-06-22,Economy,8.0,5.0,5.0,4.0,3.5905292479108635,4.0,1
swiss-international-air-lines,2013-04-16,Business Class,5.0,4.0,4.0,3.0,2.0,3.0,0
swiss-international-air-lines,2013-04-14,Business Class,4.0,2.0,3.0,3.0,4.0,2.0,0
tap-portugal,2014-03-03,Economy,5.559602649006623,1.0,3.0,4.0,0.0,2.0,0
tap-portugal,2014-02-26,Business Class,2.0,3.0,2.0,2.0,1.0,2.0,0
tarom-romanian-airlines,2012-10-22,Economy,8.0,3.0,4.0,4.0,2.0,3.0,1
tarom-romanian-airlines,2012-10-10,Economy,2.0,1.0,1.0,2.0,1.0,2.0,0
tam-airlines,2011-02-26,Economy,6.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-02-22,Business Class,5.456043956043956,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-02-22,Economy,4.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,0
thai-airways,2015-06-18,Business Class,3.0,2.0,2.0,1.0,2.0,2.0,0
thai-airways,2015-06-14,First Class,9.0,4.0,4.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-04-11,Business Class,6.0,2.0,5.0,4.0,0.0,3.0,1
swiss-international-air-lines,2013-04-03,Economy,9.0,4.0,5.0,4.0,4.0,5.0,1
swiss-international-air-lines,2013-04-02,Business Class,3.0,1.0,4.0,3.0,3.0,1.0,0
tap-portugal,2014-02-24,Business Class,7.0,3.0,4.0,4.0,3.0,4.0,1
tap-portugal,2014-02-21,Business Class,5.559602649006623,1.0,2.0,2.0,1.0,1.0,0
tarom-romanian-airlines,2012-09-23,Economy,5.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
tarom-romanian-airlines,2012-09-23,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2012-09-13,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tam-airlines,2011-02-16,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-02-06,Economy,3.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-01-31,Economy,1.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-06-13,Economy,8.0,4.0,3.0,5.0,4.0,4.0,1
thai-airways,2015-05-31,Economy,7.0,3.0,3.0,4.0,4.0,4.0,1
swiss-international-air-lines,2013-04-01,Economy,2.0,1.0,1.0,1.0,0.0,1.0,0
swiss-international-air-lines,2013-03-26,Economy,3.0,1.0,2.0,2.0,4.0,1.0,0
tap-portugal,2014-02-21,Economy,5.559602649006623,1.0,2.0,1.0,1.0,1.0,0
tap-portugal,2014-02-17,Economy,10.0,5.0,5.0,5.0,3.0,5.0,1
tarom-romanian-airlines,2012-07-09,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2012-06-28,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2012-06-17,Economy,7.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tam-airlines,2011-01-28,Economy,1.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-01-26,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-01-25,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-05-29,Business Class,8.0,4.0,5.0,5.0,3.0,4.0,1
thai-airways,2015-05-22,Business Class,1.0,1.0,1.0,1.0,1.0,1.0,0
swiss-international-air-lines,2013-03-25,Business Class,10.0,4.0,5.0,4.0,4.0,5.0,1
swiss-international-air-lines,2013-03-19,Business Class,10.0,5.0,5.0,5.0,4.0,5.0,1
tap-portugal,2014-02-05,Economy,5.559602649006623,1.0,1.0,1.0,1.0,1.0,0
tap-portugal,2014-02-03,Economy,1.0,1.0,1.0,1.0,1.0,1.0,0
tarom-romanian-airlines,2012-04-13,Business Class,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2012-02-24,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tam-airlines,2011-01-17,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2011-01-14,Economy,4.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-05-18,Premium Economy,5.0,1.0,3.0,1.0,1.0,1.0,0
thai-airways,2015-05-13,Economy,3.0,2.0,1.0,4.0,2.0,3.0,0
swiss-international-air-lines,2013-03-14,Business Class,10.0,5.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-03-12,Business Class,7.0,5.0,3.0,3.0,2.0,2.0,1
tap-portugal,2014-02-03,Economy,10.0,4.0,5.0,3.0,3.0,5.0,1
tarom-romanian-airlines,2011-12-09,Economy,3.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
tarom-romanian-airlines,2011-09-10,Economy,1.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
tam-airlines,2011-01-11,Economy,2.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
tam-airlines,2011-01-07,Economy,3.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-05-13,Business Class,3.0,2.0,1.0,2.0,1.0,2.0,0
thai-airways,2015-05-08,Economy,9.0,5.0,4.0,5.0,5.0,4.0,1
swiss-international-air-lines,2013-03-09,Economy,10.0,4.0,5.0,5.0,4.0,5.0,1
swiss-international-air-lines,2013-03-08,Business Class,10.0,5.0,5.0,5.0,4.0,5.0,1
tap-portugal,2014-02-03,Economy,1.0,1.0,3.0,1.0,3.0,1.0,0
tap-portugal,2014-01-24,Economy,8.0,4.0,4.0,4.0,4.0,4.0,1
tarom-romanian-airlines,2011-08-11,Economy,4.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
tarom-romanian-airlines,2010-10-12,Economy,5.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tam-airlines,2010-12-21,Economy,8.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,4.0,1
tam-airlines,2010-12-20,Economy,5.456043956043956,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,0
thai-airways,2015-05-01,Economy,4.0,3.0,2.0,1.0,4.0,1.0,0
thai-airways,2015-04-28,Economy,8.0,4.0,4.0,4.0,4.0,4.0,1
swiss-international-air-lines,2013-03-04,Business Class,10.0,4.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-03-04,Business Class,3.0,4.0,2.0,3.0,3.0,3.0,0
tap-portugal,2014-01-21,Economy,6.0,2.0,0.0,1.0,0.0,3.0,0
tap-portugal,2014-01-16,Economy,10.0,3.0,5.0,5.0,0.0,3.0,1
tarom-romanian-airlines,2010-09-19,Economy,7.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2010-09-10,Economy,7.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2010-09-01,Economy,9.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tam-airlines,2010-12-19,Economy,6.0,3.0588235294117645,3.110294117647059,2.7426470588235294,2.656716417910448,1.0,1
thai-airways,2015-04-27,Business Class,7.0,2.0,4.0,4.0,3.0,4.0,1
thai-airways,2015-04-27,Business Class,9.0,5.0,5.0,5.0,4.0,4.0,1
swiss-international-air-lines,2013-03-01,Economy,8.0,3.0,5.0,3.0,4.0,5.0,1
swiss-international-air-lines,2013-03-01,Business Class,10.0,4.0,5.0,5.0,4.0,5.0,1
swiss-international-air-lines,2013-02-27,Economy,8.0,4.0,4.0,4.0,0.0,4.0,1
tap-portugal,2014-01-08,Economy,5.559602649006623,1.0,3.0,1.0,1.0,1.0,0
tap-portugal,2014-01-04,Economy,10.0,5.0,5.0,4.0,5.0,5.0,1
tarom-romanian-airlines,2010-08-07,Economy,7.517857142857143,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
tarom-romanian-airlines,2010-07-13,Economy,5.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,0
tarom-romanian-airlines,2010-05-27,Economy,1.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
thai-airways,2015-04-27,Business Class,4.0,2.0,4.0,3.0,3.0,2.0,0
thai-airways,2015-04-27,Economy,9.0,5.0,5.0,5.0,4.0,4.0,1
swiss-international-air-lines,2013-02-23,First Class,10.0,5.0,5.0,5.0,4.0,3.0,1
swiss-international-air-lines,2013-02-18,First Class,10.0,5.0,5.0,5.0,5.0,5.0,1
tap-portugal,2014-01-03,Business Class,8.0,4.0,4.0,5.0,4.0,4.0,1
tap-portugal,2013-12-29,Economy,1.0,3.0,1.0,1.0,1.0,1.0,0
tarom-romanian-airlines,2010-03-16,Economy,8.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,4.0,1
tarom-romanian-airlines,2010-01-10,Economy,3.0,3.7567567567567566,3.864864864864865,4.1891891891891895,2.03125,1.0,0
thai-airways,2015-04-19,Economy,8.0,5.0,5.0,5.0,3.0,4.0,1
thai-airways,2015-04-19,Economy,6.0,3.0,2.0,3.0,4.0,2.0,0
swiss-international-air-lines,2013-02-18,Economy,2.0,1.0,3.0,3.0,0.0,2.0,0
swiss-international-air-lines,2013-02-15,Economy,8.0,3.0,5.0,4.0,3.0,5.0,1
tap-portugal,2013-12-29,Economy,1.0,1.0,1.0,2.0,1.0,1.0,0
tap-portugal,2013-12-23,Business Class,1.0,2.0,1.0,1.0,1.0,1.0,0
thai-airways,2015-04-19,Economy,5.0,3.0,2.0,2.0,3.0,3.0,0
thai-airways,2015-04-19,Economy,9.0,4.0,5.0,4.0,5.0,4.0,1
swiss-international-air-lines,2013-02-14,Economy,7.0,4.0,3.0,3.0,3.0,4.0,1
swiss-international-air-lines,2013-02-14,Economy,4.0,4.0,3.0,1.0,1.0,3.0,0
tap-portugal,2013-12-09,Business Class,5.559602649006623,2.0,1.0,1.0,0.0,1.0,0
tap-portugal,2013-12-09,Economy,8.0,3.0,4.0,5.0,3.0,5.0,1
thai-airways,2015-04-12,Business Class,10.0,5.0,4.0,4.0,4.0,5.0,1
thai-airways,2015-04-04,Economy,10.0,5.0,5.0,5.0,4.0,5.0,1
thai-airways,2015-03-30,Business Class,4.0,4.0,2.0,4.0,4.0,3.0,1
swiss-international-air-lines,2013-02-13,Business Class,6.0,2.0,3.0,4.0,3.0,3.0,1
swiss-international-air-lines,2013-02-07,Economy,9.0,5.0,5.0,4.0,4.0,5.0,1
tap-portugal,2013-11-29,Economy,1.0,4.0,1.0,1.0,1.0,2.0,0
tap-portugal,2013-11-22,Economy,10.0,5.0,5.0,4.0,5.0,5.0,1
thai-airways,2015-03-28,Business Class,7.0,3.0,5.0,3.0,3.0,5.0,1
thai-airways,2015-03-28,Economy,1.0,3.0,1.0,3.0,1.0,2.0,0
swiss-international-air-lines,2013-02-04,Economy,9.0,4.0,5.0,5.0,0.0,4.0,1
swiss-international-air-lines,2013-01-31,Economy,9.0,4.0,5.0,4.0,5.0,5.0,1
swiss-international-air-lines,2013-01-30,Economy,7.0,4.0,3.0,4.0,5.0,4.0,1
tap-portugal,2013-11-21,Business Class,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
tap-portugal,2013-11-21,Business Class,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
thai-airways,2015-03-28,Business Class,2.0,1.0,2.0,1.0,1.0,1.0,0
thai-airways,2015-03-25,Economy,10.0,4.0,4.0,5.0,4.0,4.0,1
swiss-international-air-lines,2013-01-28,Economy,7.185534591194968,1.0,1.0,4.0,3.0,0.0,0
swiss-international-air-lines,2013-01-28,Business Class,9.0,3.0,4.0,5.0,4.0,4.0,1
tap-portugal,2013-11-21,Business Class,5.559602649006623,2.0,2.0,1.0,1.0,1.0,0
tap-portugal,2013-11-21,Business Class,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
tap-portugal,2013-11-18,Economy,5.559602649006623,3.0,1.0,1.0,1.0,2.0,0
thai-airways,2015-03-25,Business Class,8.0,5.0,3.0,3.0,1.0,5.0,1
thai-airways,2015-03-25,Business Class,2.0,2.0,2.0,2.0,2.0,2.0,0
thai-airways,2015-03-20,Economy,8.0,4.0,4.0,4.0,3.0,4.0,1
swiss-international-air-lines,2013-01-23,Business Class,10.0,5.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-01-15,Economy,7.185534591194968,2.0,2.0,2.0,0.0,1.0,0
tap-portugal,2013-11-15,Economy,5.559602649006623,2.0,2.0,1.0,1.0,1.0,0
tap-portugal,2013-11-15,Economy,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
thai-airways,2015-03-09,Economy,1.0,3.0,2.0,1.0,1.0,1.0,0
thai-airways,2015-03-09,Economy,10.0,5.0,5.0,4.0,3.0,4.0,1
swiss-international-air-lines,2013-01-15,Economy,7.0,3.0,4.0,3.0,0.0,3.0,1
swiss-international-air-lines,2013-01-14,Business Class,8.0,4.0,5.0,5.0,3.0,3.0,1
tap-portugal,2013-11-14,Economy,5.559602649006623,2.0,1.0,1.0,0.0,0.0,0
tap-portugal,2013-11-12,Economy,8.0,4.0,4.0,3.0,1.0,4.0,1
tap-portugal,2013-11-08,Economy,9.0,4.0,4.0,4.0,4.0,5.0,1
thai-airways,2015-03-04,Economy,6.0,3.0,3.0,3.0,3.0,4.0,1
thai-airways,2015-03-04,Economy,9.0,5.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-01-09,Economy,10.0,4.0,5.0,4.0,4.0,5.0,1
swiss-international-air-lines,2013-01-09,First Class,10.0,5.0,5.0,4.0,4.0,4.0,1
swiss-international-air-lines,2013-01-09,Business Class,6.0,2.0,4.0,2.0,5.0,2.0,0
tap-portugal,2013-11-06,Economy,2.0,3.0,1.0,2.0,1.0,2.0,0
thomas-cook-airlines,2015-07-27,Economy,3.0,1.0,2.0,3.0,1.0,2.0,0
thai-airways,2015-03-04,Economy,1.0,1.0,1.0,1.0,1.0,2.0,0
thai-airways,2015-03-04,Economy,9.0,4.0,5.0,4.0,4.0,5.0,1
swiss-international-air-lines,2013-01-09,Business Class,8.0,2.0,5.0,3.0,3.0,3.0,1
swiss-international-air-lines,2013-01-09,Economy,4.0,4.0,4.0,5.0,5.0,4.0,1
tap-portugal,2013-10-23,Economy,5.559602649006623,4.0,0.0,1.0,0.0,4.0,0
tap-portugal,2013-10-22,Economy,5.559602649006623,3.0,2.0,3.0,1.0,3.0,0
thomas-cook-airlines,2015-07-21,Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
thai-airways,2015-03-04,Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
thai-airways,2015-02-18,First Class,10.0,5.0,5.0,5.0,5.0,5.0,1
swiss-international-air-lines,2013-01-07,Economy,7.0,2.0,5.0,3.0,4.0,4.0,1
tap-portugal,2013-10-20,Business Class,8.0,3.0,5.0,5.0,4.0,4.0,1
tap-portugal,2013-10-15,Economy,4.0,4.0,3.0,3.0,4.0,4.0,0
thomas-cook-airlines,2015-07-18,Economy,9.0,4.0,5.0,4.0,5.0,5.0,1
thai-airways,2015-02-18,Business Class,2.0,2.0,1.0,1.0,1.0,1.0,0
swiss-international-air-lines,2013-01-04,Economy,10.0,5.0,5.0,0.0,5.0,5.0,1
swiss-international-air-lines,2013-01-03,Economy,8.0,3.0,4.0,4.0,5.0,4.0,1
tap-portugal,2013-10-15,Business Class,5.559602649006623,1.0,1.0,1.0,1.0,1.0,0
tap-portugal,2013-10-10,Business Class,9.0,5.0,4.0,4.0,3.0,5.0,1
thomas-cook-airlines,2015-07-16,Economy,5.0,2.0,2.0,3.0,3.0,3.0,0
thomas-cook-airlines,2015-07-14,Premium Economy,1.0,1.0,1.0,1.0,4.0,1.0,0
thai-airways,2015-02-18,First Class,8.0,4.0,5.0,4.0,4.0,5.0,1
thai-airways,2015-02-18,Economy,8.0,4.0,5.0,3.0,2.0,5.0,1
swiss-international-air-lines,2013-01-03,Economy,8.0,4.0,5.0,3.0,4.0,4.0,1
swiss-international-air-lines,2013-01-02,Business Class,10.0,4.0,5.0,5.0,4.0,5.0,1
tap-portugal,2013-10-10,Economy,5.559602649006623,2.0,3.0,1.0,2.0,1.0,0
tap-portugal,2013-10-10,Economy,7.0,4.0,4.0,2.0,0.0,3.0,1
thomas-cook-airlines,2015-07-12,Economy,1.0,3.0,3.0,3.0,2.0,4.0,0
thomas-cook-airlines,2015-07-10,Economy,1.0,1.0,1.0,2.6968215158924207,1.0,1.0,0
thai-airways,2015-02-18,Economy,8.0,4.0,5.0,5.0,4.0,4.0,1
thai-airways,2015-02-12,Economy,9.0,5.0,4.0,5.0,4.0,4.0,1
swiss-international-air-lines,2012-12-28,Business Class,9.0,4.0,5.0,5.0,4.0,5.0,1
swiss-international-air-lines,2012-12-22,Business Class,8.0,5.0,5.0,5.0,2.0,4.0,1
tap-portugal,2013-10-02,Economy,4.0,3.0,2.0,1.0,1.0,3.0,0
tap-portugal,2013-10-01,Economy,6.0,5.0,4.0,5.0,1.0,4.0,0
thomas-cook-airlines,2015-07-10,Economy,8.0,2.0,5.0,4.0,1.0,5.0,1
thomas-cook-airlines,2015-07-10,Economy,9.0,4.0,5.0,4.0,5.0,4.0,1
thai-airways,2015-02-12,Economy,9.0,5.0,5.0,5.0,4.0,5.0,1
swiss-international-air-lines,2012-12-19,Business Class,9.0,4.0,5.0,5.0,3.0,5.0,1
swiss-international-air-lines,2012-12-12,First Class,8.0,4.0,5.0,4.0,3.0,4.0,1
tap-portugal,2013-10-01,Economy,5.559602649006623,3.0,2.0,1.0,1.0,2.0,0
thomas-cook-airlines,2015-07-05,Economy,10.0,4.0,4.0,4.0,4.0,5.0,1
thomas-cook-airlines,2015-07-04,Premium Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
thai-airways,2015-02-12,Economy,7.0,4.0,3.0,3.0,4.0,3.0,1
thai-airways,2015-01-26,Economy,8.0,4.0,5.0,4.0,4.0,4.0,1
swiss-international-air-lines,2012-12-12,Economy,2.0,4.0,1.0,1.0,0.0,1.0,0
swiss-international-air-lines,2012-12-04,Economy,9.0,4.0,5.0,5.0,4.0,4.0,1
tap-portugal,2013-10-01,Economy,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
tap-portugal,2013-10-01,Economy,5.559602649006623,2.0,1.0,1.0,1.0,1.0,0
thomas-cook-airlines,2015-07-03,Economy,10.0,5.0,5.0,5.0,4.0,5.0,1
thai-airways,2015-01-19,Economy,2.0,1.0,1.0,2.0,2.0,3.0,0
thai-airways,2015-01-19,Economy,3.0,1.0,4.0,4.0,2.0,2.0,0
swiss-international-air-lines,2012-12-03,Business Class,8.0,4.0,4.0,4.0,4.0,5.0,1
